ParsedDate,States,Regions,Actual,Predicted,Absolute_Error,Percentage_Error
2020-03-18,Bihar,ER,78.9,81.54093,2.6409317016601506,3.347188468517301
2020-03-19,Bihar,ER,69.9,78.53677,8.63677368164062,12.355899401488726
2020-03-20,Bihar,ER,76.5,71.599106,4.9008941650390625,6.406397601358252
2020-03-21,Bihar,ER,59.2,76.37979,17.179791259765622,29.01991766852301
2020-03-22,Bihar,ER,74.6,62.841167,11.758832550048822,15.762510120708878
2020-03-23,Bihar,ER,73.4,74.39649,0.9964920043945256,1.3576185345974463
2020-03-24,Bihar,ER,76.5,74.9797,1.5203018188476562,1.9873226390165442
2020-03-25,Bihar,ER,79.1,76.853096,2.246903991699213,2.840586588747425
2020-03-26,Bihar,ER,82.8,77.896866,4.903134155273435,5.9216596078181585
2020-03-27,Bihar,ER,83.2,80.89587,2.304133605957034,2.769391353313743
2020-03-28,Bihar,ER,84.4,86.779755,2.3797546386718693,2.8196145007960536
2020-03-29,Bihar,ER,79.4,91.48717,12.087167358398432,15.223132693197016
2020-03-30,Bihar,ER,75.1,80.00319,4.903189086914068,6.528880275518068
2020-03-31,Bihar,ER,74.0,79.86731,5.8673095703125,7.928796716638513
2020-04-01,Bihar,ER,74.4,76.65198,2.2519775390624943,3.026851530997976
2020-04-02,Bihar,ER,74.6,75.69606,1.0960601806640682,1.4692495719357483
2020-04-03,Bihar,ER,75.7,75.71298,0.012982177734372158,0.01714950823563033
2020-04-04,Bihar,ER,75.8,77.66053,1.860530090332034,2.4545251851346097
2020-04-05,Bihar,ER,67.6,78.12823,10.528227233886724,15.57430064184427
2020-04-13,Bihar,ER,71.9,70.60248,1.2975219726562557,1.804620267950286
2020-04-14,Bihar,ER,71.4,73.08769,1.6876922607421818,2.363714650899414
2020-04-15,Bihar,ER,73.1,72.841064,0.2589355468749943,0.3542209943570374
2020-04-16,Bihar,ER,71.7,75.53938,3.8393829345703097,5.354787914324002
2020-04-17,Bihar,ER,70.8,72.78491,1.9849121093750028,2.8035481770833375
2020-04-18,Bihar,ER,73.3,72.64101,0.6589935302734347,0.8990361940974553
2020-04-19,Bihar,ER,73.5,76.10628,2.6062774658203125,3.545955735809949
2020-04-20,Bihar,ER,74.3,77.29883,2.998828125000003,4.036107839838497
2020-04-21,Bihar,ER,75.0,76.20294,1.20294189453125,1.6039225260416667
2020-04-22,Bihar,ER,73.4,77.33932,3.939317321777338,5.366917332121714
2020-04-23,Bihar,ER,55.7,76.12879,20.42879180908203,36.6764664435943
2020-04-24,Bihar,ER,55.0,66.012436,11.012435913085938,20.022610751065343
2020-04-25,Bihar,ER,70.3,66.76586,3.5341384887695284,5.027224023854237
2020-04-26,Bihar,ER,93.8,73.18485,20.61514739990234,21.977769083051538
2020-04-27,Bihar,ER,104.1,90.3118,13.78820190429687,13.245150724588733
2020-04-28,Bihar,ER,109.2,99.08048,10.119517517089847,9.266957433232461
2020-04-29,Bihar,ER,104.2,105.069466,0.8694656372070284,0.834419997319605
2020-04-30,Bihar,ER,104.5,100.226234,4.273765563964844,4.089727812406549
2020-05-01,Bihar,ER,107.1,101.68513,5.414872741699213,5.055903587020741
2020-05-02,Bihar,ER,105.8,102.66044,3.139561462402341,2.96744939735571
2020-05-03,Bihar,ER,81.8,102.31466,20.514659118652347,25.07904537732561
2020-05-04,Bihar,ER,84.7,81.01956,3.680438232421878,4.345263556578368
2020-05-05,Bihar,ER,70.8,80.64132,9.841319274902347,13.900168467376195
2020-05-13,Bihar,ER,74.7,72.77182,1.9281799316406278,2.5812315015269447
2020-05-14,Bihar,ER,71.3,75.06723,3.767230224609378,5.283632853589591
2020-05-15,Bihar,ER,76.1,72.0972,4.002801513671869,5.259923145429527
2020-05-16,Bihar,ER,85.7,76.16806,9.531939697265628,11.122450055152425
2020-05-17,Bihar,ER,77.3,87.56967,10.269671630859378,13.285474296066466
2020-05-18,Bihar,ER,77.8,79.99466,2.194659423828128,2.820899002349779
2020-05-19,Bihar,ER,77.4,79.485054,2.0850540161132756,2.693868237872449
2020-05-20,Bihar,ER,77.0,79.18471,2.1847076416015625,2.8372826514306007
2020-05-21,Bihar,ER,79.6,77.55675,2.043252563476557,2.566900205372559
2020-05-22,Bihar,ER,76.4,79.71848,3.3184829711914006,4.343564098418063
2020-05-23,Bihar,ER,75.9,77.159096,1.2590957641601506,1.6588876998157451
2020-06-01,Bihar,ER,65.3,80.14759,14.847590637207034,22.737504804298673
2020-06-02,Bihar,ER,66.1,69.77905,3.6790527343750057,5.565889159417559
2020-06-03,Bihar,ER,65.1,69.576454,4.476454162597662,6.876273675265226
2020-06-04,Bihar,ER,66.2,69.576454,3.3764541625976534,5.100383931416395
2020-06-05,Bihar,ER,67.6,69.31994,1.7199386596679744,2.5442879580887197
2020-07-01,Bihar,ER,66.8,72.38079,5.580790710449222,8.354477111450931
2020-07-02,Bihar,ER,67.6,70.60655,3.006552124023443,4.447562313644147
2020-07-03,Bihar,ER,121.4,71.8711,49.528898620605474,40.798104300333996
2020-07-04,Bihar,ER,117.0,115.7547,1.24530029296875,1.0643592247596154
2020-07-05,Bihar,ER,112.6,112.90883,0.3088287353515682,0.27427063530334655
2020-08-01,Bihar,ER,115.3,111.03205,4.267948913574216,3.7016035677139776
2020-08-02,Bihar,ER,116.8,112.43682,4.363179016113278,3.735598472699725
2020-08-03,Bihar,ER,115.6,112.06661,3.5333877563476506,3.056563803068902
2020-08-04,Bihar,ER,112.6,111.435425,1.1645751953124943,1.03425861040186
2020-08-05,Bihar,ER,72.1,107.58091,35.48090972900391,49.210693105414585
2020-09-01,Bihar,ER,73.1,70.21394,2.886056518554682,3.9480937326329437
2020-09-02,Bihar,ER,73.5,72.81132,0.6886825561523438,0.9369830695950255
2020-09-03,Bihar,ER,73.5,72.64497,0.8550262451171875,1.163301013764881
2020-09-04,Bihar,ER,67.3,73.30813,6.008128356933597,8.927382402575924
2020-09-05,Bihar,ER,64.8,68.15675,3.3567535400390653,5.180175216109669
2020-10-01,Bihar,ER,71.1,68.03374,3.066262817382807,4.3126059316213885
2020-10-02,Bihar,ER,104.7,74.4923,30.207698059082034,28.85166958842601
2020-10-03,Bihar,ER,92.6,103.02546,10.425459289550787,11.258595345087244
2020-10-04,Bihar,ER,99.3,91.886024,7.413975524902341,7.466239199297423
2020-10-05,Bihar,ER,106.2,97.03627,9.16372985839844,8.628747512616233
2020-11-01,Bihar,ER,107.8,100.52384,7.276158142089841,6.749682877634361
2020-11-02,Bihar,ER,101.6,102.6286,1.0286010742187557,1.0124026321050745
2020-11-03,Bihar,ER,83.7,98.3276,14.627598571777341,17.476222905349275
2020-11-04,Bihar,ER,75.7,80.36732,4.667317199707028,6.165544517446537
2020-11-05,Bihar,ER,83.0,75.14644,7.8535614013671875,9.462122170321912
2020-12-01,Bihar,ER,82.9,82.03269,0.8673080444335994,1.0462099450344986
2020-12-02,Bihar,ER,85.0,80.37983,4.620170593261719,5.435494815602022
2020-12-03,Bihar,ER,85.4,82.4162,2.9838012695312557,3.4939124935963175
2020-12-04,Bihar,ER,70.0,82.39423,12.394233703613281,17.706048148018976
2020-12-05,Bihar,ER,61.7,74.01591,12.315907287597653,19.960951843756327
2020-02-28,Chandigarh,NR,4.7,4.7015915,0.0015914916992185724,0.03386152551528877
2020-02-29,Chandigarh,NR,4.7,5.2003098,0.5003097534179686,10.644888370595075
2020-03-01,Chandigarh,NR,4.6,4.720341,0.12034120559692418,2.616113165150526
2020-03-02,Chandigarh,NR,4.7,4.912948,0.21294813156127912,4.530811309814449
2020-03-03,Chandigarh,NR,4.7,4.912948,0.21294813156127912,4.530811309814449
2020-03-04,Chandigarh,NR,4.7,4.8387923,0.13879232406616193,2.9530281716204665
2020-03-05,Chandigarh,NR,4.6,4.8387923,0.23879232406616246,5.191137479699185
2020-03-13,Chandigarh,NR,4.4,3.9265332,0.473466777801514,10.760608586398044
2020-03-14,Chandigarh,NR,4.0,3.880743,0.11925697326660156,2.981424331665039
2020-03-15,Chandigarh,NR,6.5,4.0817885,2.4182114601135254,37.20325323251578
2020-03-16,Chandigarh,NR,6.0,7.015279,1.0152788162231445,16.921313603719078
2020-03-17,Chandigarh,NR,5.6,5.8985267,0.29852666854858434,5.3308333669390064
2020-03-18,Chandigarh,NR,6.5,5.3733773,1.1266226768493652,17.33265656691331
2020-03-19,Chandigarh,NR,6.0,6.476327,0.47632694244384766,7.938782374064128
2020-03-20,Chandigarh,NR,5.9,5.7011,0.19890012741088903,3.3711886001845595
2020-03-21,Chandigarh,NR,5.5,5.8472104,0.3472104072570801,6.312916495583274
2020-03-22,Chandigarh,NR,2.2,5.687151,3.487150955200195,158.50686160000888
2020-03-23,Chandigarh,NR,2.2,3.1362,0.9361999511718748,42.55454323508522
2020-03-24,Chandigarh,NR,2.3,2.8568113,0.5568112850189211,24.209186305170483
2020-03-25,Chandigarh,NR,2.3,2.7554078,0.4554078102111818,19.80033957439921
2020-03-26,Chandigarh,NR,2.3,2.4815583,0.18155832290649432,7.8938401263693185
2020-03-27,Chandigarh,NR,2.3,2.716038,0.4160379886627199,18.088608202726956
2020-03-28,Chandigarh,NR,2.3,4.090498,1.7904979705810549,77.84773785135022
2020-03-29,Chandigarh,NR,3.5,5.5403867,2.04038667678833,58.29676219395229
2020-03-30,Chandigarh,NR,3.5,3.0466006,0.4533994197845459,12.95426913670131
2020-03-31,Chandigarh,NR,3.5,6.0510674,2.551067352294922,72.88763863699776
2020-04-01,Chandigarh,NR,3.5,3.8890123,0.38901233673095703,11.114638192313057
2020-04-02,Chandigarh,NR,3.4,3.9434242,0.5434242248535157,15.98306543686811
2020-04-03,Chandigarh,NR,3.3,3.7877247,0.4877247333526613,14.77953737432307
2020-04-04,Chandigarh,NR,3.0,3.5432248,0.5432248115539551,18.10749371846517
2020-04-05,Chandigarh,NR,3.1,3.5311747,0.4311746597290038,13.908859991258188
2020-04-13,Chandigarh,NR,3.0,3.5611725,0.5611724853515625,18.70574951171875
2020-04-14,Chandigarh,NR,3.3,3.5611725,0.2611724853515627,7.914317737926142
2020-04-15,Chandigarh,NR,3.1,3.1860933,0.08609333038330069,2.777204205912925
2020-04-16,Chandigarh,NR,3.3,3.4345682,0.13456816673278826,4.077823234326917
2020-04-17,Chandigarh,NR,3.1,3.6270778,0.52707781791687,17.002510255382905
2020-04-18,Chandigarh,NR,2.8,3.6237216,0.8237215995788576,29.418628556387773
2020-04-19,Chandigarh,NR,3.7,3.6644795,0.035520505905151545,0.9600136731122039
2020-04-20,Chandigarh,NR,3.7,3.9396756,0.23967556953430158,6.477718095521665
2020-04-21,Chandigarh,NR,3.6,4.0979376,0.49793758392333975,13.831599553426106
2020-04-22,Chandigarh,NR,3.6,4.0237823,0.42378225326538077,11.771729257371689
2020-04-23,Chandigarh,NR,3.7,4.0237823,0.3237822532653807,8.750871709875154
2020-04-24,Chandigarh,NR,3.4,4.0417743,0.6417742729187013,18.875713909373566
2020-04-25,Chandigarh,NR,3.2,3.7417743,0.5417743206024168,16.930447518825524
2020-04-26,Chandigarh,NR,6.5,3.9813836,2.5186164379119873,38.74794519864596
2020-04-27,Chandigarh,NR,5.2,6.42355,1.2235501289367674,23.52981017186091
2020-04-28,Chandigarh,NR,5.9,5.293494,0.6065057754516605,10.279758905960348
2020-04-29,Chandigarh,NR,5.7,5.7710004,0.07100038528442365,1.2456207944635729
2020-04-30,Chandigarh,NR,5.7,5.074751,0.6252490997314455,10.969282451428867
2020-05-01,Chandigarh,NR,5.7,5.8969913,0.19699125289916974,3.4559868929678905
2020-05-02,Chandigarh,NR,6.1,5.9514017,0.14859828948974574,2.4360375326187826
2020-05-03,Chandigarh,NR,2.9,5.9693627,3.069362735748291,105.84009433614798
2020-05-04,Chandigarh,NR,3.0,3.8248124,0.8248124122619629,27.493747075398762
2020-05-05,Chandigarh,NR,3.2,3.8736558,0.6736557960510252,21.051743626594536
2020-05-13,Chandigarh,NR,3.3,3.869425,0.5694250583648683,17.255304798935406
2020-05-14,Chandigarh,NR,3.2,3.869425,0.669425058364868,20.919533073902123
2020-05-15,Chandigarh,NR,3.3,3.5165112,0.21651120185852069,6.560945510864263
2020-05-16,Chandigarh,NR,3.4,3.764986,0.3649860382080079,10.734883476706116
2020-05-17,Chandigarh,NR,4.1,4.6595387,0.5595387458801273,13.647286484881155
2020-05-18,Chandigarh,NR,4.2,4.3946705,0.19467048645019513,4.635011582147503
2020-05-19,Chandigarh,NR,4.1,4.5471363,0.44713630676269567,10.905763579577945
2020-05-20,Chandigarh,NR,4.1,4.3205147,0.22051467895507848,5.378406803782402
2020-05-21,Chandigarh,NR,4.2,4.300659,0.10065917968749982,2.396647135416662
2020-05-22,Chandigarh,NR,3.9,4.308107,0.4081068992614747,10.46427946824294
2020-05-23,Chandigarh,NR,3.5,4.155641,0.6556410789489746,18.732602255684988
2020-06-01,Chandigarh,NR,3.4,4.957342,1.5573421478271485,45.804180818445545
2020-06-02,Chandigarh,NR,3.5,3.9935367,0.49353671073913574,14.101048878261022
2020-06-03,Chandigarh,NR,3.2,3.919382,0.7193820953369139,22.480690479278557
2020-06-04,Chandigarh,NR,3.5,3.919382,0.41938209533691406,11.982345581054688
2020-06-05,Chandigarh,NR,3.6,3.6281567,0.0281566619873046,0.7821294996473499
2020-07-01,Chandigarh,NR,3.4,4.1680164,0.7680164337158204,22.5887186387006
2020-07-02,Chandigarh,NR,3.1,3.922428,0.8224278926849364,26.52993202209472
2020-07-03,Chandigarh,NR,6.2,3.6312025,2.568797540664673,41.43221839781731
2020-07-04,Chandigarh,NR,6.5,5.686982,0.8130178451538086,12.507966848520132
2020-07-05,Chandigarh,NR,6.1,6.3422947,0.24229469299316442,3.972044147428925
2020-08-01,Chandigarh,NR,5.7,5.862843,0.16284303665161115,2.856895379852827
2020-08-02,Chandigarh,NR,5.9,5.8872423,0.012757682800293324,0.21623191186937837
2020-08-03,Chandigarh,NR,5.9,5.880053,0.01994695663452184,0.3380840107546074
2020-08-04,Chandigarh,NR,5.5,5.880053,0.3800530433654785,6.910055333917792
2020-08-05,Chandigarh,NR,3.1,5.3582597,2.258259677886963,72.8470863834504
2020-09-01,Chandigarh,NR,3.4,3.7698612,0.36986122131347665,10.878271215102254
2020-09-02,Chandigarh,NR,3.4,3.7501173,0.35011730194091806,10.29756770414465
2020-09-03,Chandigarh,NR,3.3,3.7501173,0.45011730194091815,13.639918240633882
2020-09-04,Chandigarh,NR,3.5,3.8614738,0.36147379875183105,10.327822821480888
2020-09-05,Chandigarh,NR,3.5,3.8614738,0.36147379875183105,10.327822821480888
2020-10-01,Chandigarh,NR,3.1,3.5159702,0.415970230102539,13.418394519436742
2020-10-02,Chandigarh,NR,7.2,3.6817384,3.5182616233825685,48.86474476920234
2020-10-03,Chandigarh,NR,7.2,6.923669,0.27633113861084,3.8379324807061113
2020-10-04,Chandigarh,NR,7.4,6.923669,0.4763311386108402,6.436907278524867
2020-10-05,Chandigarh,NR,6.1,6.8919864,0.7919863700866703,12.983383116174924
2020-11-01,Chandigarh,NR,6.5,4.2863183,2.213681697845459,34.05664150531476
2020-11-02,Chandigarh,NR,6.0,6.066009,0.0660090446472168,1.1001507441202798
2020-11-03,Chandigarh,NR,5.6,5.410697,0.1893030166625973,3.380411011832095
2020-11-04,Chandigarh,NR,3.3,4.8889036,1.588903617858887,48.148594480572335
2020-11-05,Chandigarh,NR,3.5,3.2807605,0.2192394733428955,6.263984952654157
2020-12-01,Chandigarh,NR,3.6,3.469214,0.13078603744506845,3.6329454845852345
2020-12-02,Chandigarh,NR,3.7,3.7559216,0.05592160224914533,1.511394655382306
2020-12-03,Chandigarh,NR,4.0,4.0050745,0.005074501037597656,0.1268625259399414
2020-12-04,Chandigarh,NR,4.0,4.230298,0.23029804229736328,5.757451057434082
2020-12-05,Chandigarh,NR,3.5,4.230298,0.7302980422973633,20.865658351353236
2020-02-28,Chhattisgarh,WR,95.0,92.59846,2.4015426635742188,2.5279396458675985
2020-02-29,Chhattisgarh,WR,94.1,92.212616,1.8873840332031193,2.0057216080798295
2020-03-01,Chhattisgarh,WR,75.2,90.068474,14.868473815917966,19.77190667010368
2020-03-02,Chhattisgarh,WR,75.8,76.5639,0.7639038085937528,1.007788665690967
2020-03-03,Chhattisgarh,WR,74.2,77.948555,3.7485549926757784,5.0519609065711295
2020-03-04,Chhattisgarh,WR,69.7,76.12746,6.42745666503906,9.221602101921174
2020-03-05,Chhattisgarh,WR,67.7,72.97085,5.270848083496091,7.785595396596884
2020-03-13,Chhattisgarh,WR,72.9,67.036,5.863996887207037,8.043891477650256
2020-03-14,Chhattisgarh,WR,74.7,71.63025,3.069750976562503,4.109439058316603
2020-03-15,Chhattisgarh,WR,81.1,75.25573,5.844270324707026,7.206251941685606
2020-03-16,Chhattisgarh,WR,77.9,81.14545,3.2454467773437443,4.166170445884139
2020-03-17,Chhattisgarh,WR,79.0,79.09833,0.09832763671875,0.12446536293512658
2020-03-18,Chhattisgarh,WR,82.5,78.9056,3.5943984985351562,4.356846664891099
2020-03-19,Chhattisgarh,WR,83.4,81.75563,1.6443695068359432,1.9716660753428574
2020-03-20,Chhattisgarh,WR,87.3,82.05058,5.24941711425781,6.013078023204822
2020-03-21,Chhattisgarh,WR,91.8,82.64521,9.154789733886716,9.972537836477905
2020-03-22,Chhattisgarh,WR,70.5,87.889656,17.38965606689453,24.666178818290117
2020-03-23,Chhattisgarh,WR,73.8,72.78236,1.017643737792966,1.378921053920008
2020-03-24,Chhattisgarh,WR,74.2,75.28972,1.0897186279296847,1.4686234877758553
2020-03-25,Chhattisgarh,WR,72.4,75.21557,2.815568542480463,3.8889068266304734
2020-03-26,Chhattisgarh,WR,77.2,72.316605,4.88339538574219,6.325641691375894
2020-03-27,Chhattisgarh,WR,75.1,76.6059,1.505903625488287,2.005197903446454
2020-03-28,Chhattisgarh,WR,76.0,80.718094,4.7180938720703125,6.208018252724096
2020-03-29,Chhattisgarh,WR,75.7,82.123474,6.423474121093747,8.48543477026915
2020-03-30,Chhattisgarh,WR,75.0,78.5151,3.5150985717773438,4.686798095703125
2020-03-31,Chhattisgarh,WR,75.9,80.604416,4.704415893554682,6.1981764078454304
2020-04-01,Chhattisgarh,WR,74.8,79.11576,4.315760803222659,5.7697336941479405
2020-04-02,Chhattisgarh,WR,73.8,77.33951,3.539508056640628,4.796081377561826
2020-04-03,Chhattisgarh,WR,70.9,77.32172,6.421716308593744,9.057427797734476
2020-04-04,Chhattisgarh,WR,72.5,73.79584,1.29583740234375,1.7873619342672415
2020-04-05,Chhattisgarh,WR,89.5,73.78379,15.716209411621094,17.56001051577776
2020-04-13,Chhattisgarh,WR,93.2,88.88247,4.317530822753909,4.6325438012381
2020-04-14,Chhattisgarh,WR,93.0,90.51754,2.4824600219726562,2.669311851583501
2020-04-15,Chhattisgarh,WR,94.4,90.12891,4.271093750000006,4.524463718220344
2020-04-16,Chhattisgarh,WR,95.0,90.46282,4.537178039550781,4.775976883737664
2020-04-17,Chhattisgarh,WR,92.2,90.08913,2.1108734130859403,2.289450556492343
2020-04-18,Chhattisgarh,WR,94.0,89.749435,4.2505645751953125,4.521877207654588
2020-04-19,Chhattisgarh,WR,81.3,86.368965,5.068965148925784,6.234889482073536
2020-04-20,Chhattisgarh,WR,82.3,82.13076,0.1692398071289034,0.205637675733783
2020-04-21,Chhattisgarh,WR,81.0,82.11091,1.1109085083007812,1.3714919855565202
2020-04-22,Chhattisgarh,WR,83.4,81.21376,2.186239624023443,2.621390436478949
2020-04-23,Chhattisgarh,WR,83.0,82.66955,0.33045196533203125,0.39813489799039914
2020-04-24,Chhattisgarh,WR,80.7,81.69892,0.9989212036132784,1.237820574489812
2020-04-25,Chhattisgarh,WR,82.0,80.77214,1.2278594970703125,1.497389630573552
2020-04-26,Chhattisgarh,WR,85.5,85.899765,0.3997650146484375,0.4675614206414474
2020-04-27,Chhattisgarh,WR,90.6,86.49015,4.109849548339838,4.536257779624545
2020-04-28,Chhattisgarh,WR,92.1,88.48245,3.6175476074218693,3.9278475650617475
2020-04-29,Chhattisgarh,WR,89.6,91.16945,1.5694488525390682,1.7516170229230674
2020-04-30,Chhattisgarh,WR,85.1,88.32152,3.221517944335943,3.7855675021573956
2020-05-01,Chhattisgarh,WR,85.6,84.31576,1.2842422485351506,1.500283000625176
2020-05-02,Chhattisgarh,WR,90.0,84.37017,5.629829406738281,6.255366007486979
2020-05-03,Chhattisgarh,WR,77.3,89.01309,11.713092041015628,15.15277107505256
2020-05-04,Chhattisgarh,WR,72.1,78.88643,6.786428833007818,9.412522653270207
2020-05-05,Chhattisgarh,WR,70.8,72.98471,2.184710693359378,3.085749566891777
2020-05-13,Chhattisgarh,WR,70.8,73.264015,2.464015197753909,3.480247454454674
2020-05-14,Chhattisgarh,WR,65.6,73.264015,7.664015197753912,11.682949996576086
2020-05-15,Chhattisgarh,WR,68.2,69.21267,1.012669372558591,1.4848524524319515
2020-05-16,Chhattisgarh,WR,67.9,70.82309,2.9230895996093693,4.304992046552826
2020-05-17,Chhattisgarh,WR,80.9,74.763695,6.136305236816412,7.585049736485057
2020-05-18,Chhattisgarh,WR,77.7,82.02318,4.323178100585935,5.563935779389877
2020-05-19,Chhattisgarh,WR,74.1,79.2771,5.177099609375006,6.986639148954124
2020-05-20,Chhattisgarh,WR,75.6,75.64729,0.047293090820318184,0.06255699843957432
2020-05-21,Chhattisgarh,WR,71.8,76.83797,5.037966918945315,7.016667018029688
2020-05-22,Chhattisgarh,WR,72.8,72.81466,0.014659118652346592,0.020136151994981585
2020-05-23,Chhattisgarh,WR,69.3,75.2645,5.964503479003909,8.606787126989769
2020-06-01,Chhattisgarh,WR,71.7,74.9159,3.2159011840820284,4.4852178299609875
2020-06-02,Chhattisgarh,WR,71.9,73.25555,1.355546569824213,1.885322072078182
2020-06-03,Chhattisgarh,WR,71.5,73.55414,2.05413818359375,2.872920536494755
2020-06-04,Chhattisgarh,WR,73.1,73.78959,0.6895889282226619,0.9433501070077455
2020-06-05,Chhattisgarh,WR,72.8,75.948204,3.1482040405273466,4.324456099625476
2020-07-01,Chhattisgarh,WR,72.5,77.23595,4.7359466552734375,6.532340214170258
2020-07-02,Chhattisgarh,WR,73.0,73.88136,0.8813629150390625,1.20734645895762
2020-07-03,Chhattisgarh,WR,90.0,77.11601,12.883987426757812,14.315541585286459
2020-07-04,Chhattisgarh,WR,89.7,88.59231,1.107691955566409,1.2348851232624403
2020-07-05,Chhattisgarh,WR,84.9,88.59231,3.692308044433588,4.349008297330492
2020-08-01,Chhattisgarh,WR,88.5,84.22992,4.27008056640625,4.824949792549435
2020-08-02,Chhattisgarh,WR,86.8,84.94628,1.8537185668945284,2.135620468772498
2020-08-03,Chhattisgarh,WR,85.2,84.397606,0.8023941040039091,0.9417771173754801
2020-08-04,Chhattisgarh,WR,74.4,84.343994,9.943994140624994,13.365583522345423
2020-08-05,Chhattisgarh,WR,91.3,75.24942,16.050579833984372,17.580043629774778
